rep,seed,drug,cell_line,n_cells,r2_confounds,r2_confounds_adj,rho_total_counts,rho_genes_detected,rho_mito_fraction,rho_cell_cycle_G1S,rho_cell_cycle_G2M
X_pca,43,crizotinib,A204_SOFT_TISSUE,250,0.041573414538110254,0.021933525491760086,-0.0651792828685259,-0.05140046322748883,0.00964277828445255,-0.06995184553720096,0.12035430785749232
X_pca,43,crizotinib,A2058_SKIN,294,0.020194826618332606,0.0031843201360118867,-0.03773629454733927,-0.05341702678546932,0.11696674273342125,-0.04032560153092922,0.022452679055806245
X_pca,43,crizotinib,A375_SKIN,593,0.018131973391284917,0.009768531938059044,-0.16671196531008656,-0.1300354233511865,0.02462308238024933,-0.0313837938329869,-0.02343074930066247
X_pca,43,crizotinib,ACCMESO1_PLEURA,162,0.1069244020356992,0.07830018415222806,-0.034680147510235536,-0.09987509791411706,0.09439554251504104,0.0182737720989944,0.18864316359960076
X_pca,43,crizotinib,ASPC1_PANCREAS,290,0.08419068076420222,0.06806727725652983,0.009176870262125896,-0.011126812400021766,0.0750512019700919,-0.2176197517533364,-0.15648649040961216
X_pca,43,crizotinib,BCPAP_THYROID,152,0.05000365080565927,0.01746952925790779,-0.010419015985620459,-0.04100817822815992,0.07734128855445978,-0.03548420442043555,-0.14552537493479184
X_pca,43,crizotinib,BFTC909_KIDNEY,379,0.05118835454330217,0.03846969977846704,-0.15703113479193853,-0.17206837066520891,0.08908947831319725,-0.10822447365818723,0.023770872764757905
X_pca,43,crizotinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.14577871669015552,0.11505133239843446,-0.031896583113484894,-0.06265954703906608,-0.22783419933868682,-0.11968819778885549,-0.2751897590640212
X_pca,43,crizotinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.04338635249146394,0.020167574639315067,-0.1230741716470394,-0.14276731639079818,0.1276799669518497,-0.04604019441041015,-0.03936315419102656
X_pca,43,crizotinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.06711985123161424,0.047845467992598034,0.027105680132047057,0.028940406247488948,0.0025962541559735085,-0.1215084021391955,-0.2622393068464305
X_pca,43,crizotinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.024957303329530722,-0.04004554311516717,0.10937217705510387,0.09999040183912582,-0.0774390243902439,-0.014250225835591688,-0.07978816502027021
X_pca,43,crizotinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.019519567516905423,0.0020109883654216842,-0.03631106667685879,-0.04075265059591844,-0.04923574499954474,-0.04841623667162563,-0.01443850726867677
X_pca,43,crizotinib,BT474_BREAST,125,0.035752252549166585,-0.004762358688263468,0.06036875632688585,0.06693763690886678,0.08449769585253455,0.07537054702329042,-0.029186271395174063
X_pca,43,crizotinib,BT549_BREAST,266,0.025287450768932573,0.006542978668335087,-0.06550426253988288,-0.10695370260749515,-0.006952615798559362,-0.028155552750551528,0.05296548470230383
X_pca,43,crizotinib,CAKI2_KIDNEY,278,0.046949564782740816,0.029430255311835407,-0.0591164742527364,-0.08145196581866804,0.07018165600278599,-0.20361612419788777,-0.08694884790223864
X_pca,43,crizotinib,CALU6_LUNG,258,0.04353240336922026,0.024554871690038116,0.0072444071150668515,-0.07063858317564535,-0.0596822244636922,-0.07160021773529067,-0.0186157533743869
X_pca,43,crizotinib,CAMA1_BREAST,291,0.10130463438737025,0.08553804902574513,0.029220988320005224,0.006636517941569032,-0.13680806821557445,-0.2371337722457427,-0.08376733120365985
X_pca,43,crizotinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.13100889080766376,0.09679664241426467,-0.13452219422368675,-0.1731087550345737,0.24126462696769058,-0.23463204125972845,-0.21624985494178903
X_pca,43,crizotinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.04998995159538888,0.030198075586959527,-0.0520061166122456,-0.048694363829835274,-0.01126268054134566,-0.09466283451251141,0.1302964679936675
X_pca,43,crizotinib,COLO741_SKIN,329,0.1553620138559968,0.14228712242961905,-0.2681031571266123,-0.327027537727766,-0.1325116761805916,-0.2219676933055028,-0.18293531632099883
X_pca,43,crizotinib,COLO792_SKIN,271,0.04367627143169184,0.02563242749644068,-0.16396732145748805,-0.17865678353045905,0.03286303451269807,-0.003924289579838429,-0.06071269113103439
X_pca,43,crizotinib,COV434_OVARY,88,0.09128008474184846,0.03587033381147331,0.007784156951146492,-0.03559242186124219,0.10961220104962842,-0.2679669785594241,-0.18728095668708114
X_pca,43,crizotinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.02453524225049597,-0.006530514365730378,0.030860502879057422,0.0019951161219973466,0.011419245071796322,-0.0822808135681002,0.05973025715594225
X_pca,43,crizotinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.03495803559325805,0.016749696642187395,-0.09362783713299762,-0.08972645978736703,-0.10677652364758941,0.03604755451785581,0.002203777684964403
X_pca,43,crizotinib,EBC1_LUNG,186,0.1706778264386779,0.14764109939530778,-0.22040570845124927,-0.25266867081182587,0.264803323247346,-0.12431826086556497,-0.3051089105251168
X_pca,43,crizotinib,EFE184_ENDOMETRIUM,86,0.1436346909295102,0.09011185911260466,0.16330015566772016,0.18577291381668948,0.17548940987782444,-0.11261014774922362,0.03581317898610054
X_pca,43,crizotinib,EFM192A_BREAST,333,0.05654888923068713,0.04212303126785355,-0.15366829144326663,-0.14481787050480407,-0.07401575877876289,-0.027359342558148987,0.1732517499421365
X_pca,43,crizotinib,EKVX_LUNG,146,0.04398240352065397,0.009838917932105784,0.06932805310565252,0.0009698030702237955,-0.08414872798434443,-0.12129888308909087,0.15349999855404986
X_pca,43,crizotinib,FTC133_THYROID,140,0.03637234130738609,0.0004160853860198932,-0.21097136834438676,-0.18593615893303872,0.09771489799042227,-0.040688024946031,0.11118302941801181
X_pca,43,crizotinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.0824592570970264,0.057660858640189216,-0.03380753728969093,-0.0032412608022439923,-0.0030173601543124827,0.03944965781228532,0.2530583775201715
X_pca,43,crizotinib,HCC1428_BREAST,127,0.058778428041360575,0.01988497465464001,0.17205075928008998,0.1571060521524535,0.0390185601799775,-0.03599267667536497,0.034167854271971256
X_pca,43,crizotinib,HCC366_LUNG,202,0.11103400546356745,0.08835630152131146,-0.04140566251316699,0.021057750299682137,0.24662936112006906,0.2029018107406881,0.13794032229232664
X_pca,43,crizotinib,HCC38_BREAST,200,0.08891919205755716,0.06543772793532932,-0.18308257706442665,-0.19413108126995154,0.0593639840996025,-0.23869948920132433,-0.029154936603078434
X_pca,43,crizotinib,HCC56_LARGE_INTESTINE,99,0.04220202971782039,-0.00929248481347944,0.06267161410018553,0.029462239910728796,-0.10573902288188002,-0.15402026598795335,-0.09081716899434347
X_pca,43,crizotinib,HDQP1_BREAST,64,0.14961319175007015,0.07630398414231754,0.164514652014652,0.19075091575091574,-0.09445970695970696,-0.057372451611492487,-0.29357357090044595
X_pca,43,crizotinib,HEC151_ENDOMETRIUM,250,0.11658038193322617,0.09847752090726769,-0.08906217809478933,-0.10692287605813604,0.18059156146498342,-0.25377651857649597,-0.21417326886403018
X_pca,43,crizotinib,HEC251_ENDOMETRIUM,107,0.09599244978175048,0.05123960076104506,0.1728437392091118,0.15262385779512896,0.03693254178177472,-0.038064309139449554,-0.22195934942028278
X_pca,43,crizotinib,HEC6_ENDOMETRIUM,161,0.12963093921154245,0.10155451789578585,-0.12590579710144928,-0.15477540105129695,0.11599378881987578,-0.2568366507786366,0.1234929300491664
X_pca,43,crizotinib,HEP3B217_LIVER,118,0.16896275879687683,0.13186288195745166,-0.18523550228435573,-0.14646590070874616,0.15563930917869104,-0.1492931410434358,0.30552101308811624
X_pca,43,crizotinib,HMC18_BREAST,293,0.020547030231861774,0.003483389643566537,-0.0645027248549608,-0.027355865987443648,-0.044185405238817206,-0.04650372845205181,0.10033910320874187
X_pca,43,crizotinib,HOS_BONE,829,0.032107906649929574,0.026227638768094308,-0.04147672795793428,-0.04626505652070771,0.05523144658141666,-0.11057957338629532,-0.07065035048185142
X_pca,43,crizotinib,HS852T_SKIN,162,0.0211920273698587,-0.010180023034953578,0.05343082670369947,0.029649095448386772,-0.024148944127605102,-0.11365485511194572,-0.045392062775251256
X_pca,43,crizotinib,HT1080_SOFT_TISSUE,516,0.037273108872310834,0.02783460993968634,0.089661319937188,0.11299820503040219,0.10763348477351443,-0.11246389460076191,0.10813827255651061
X_pca,43,crizotinib,HT1197_URINARY_TRACT,74,0.04915751833190296,-0.020757370026045274,0.14739726027397257,0.12676880243814723,-0.04118474639022583,-0.18160681229174377,-0.0216068122917438
X_pca,43,crizotinib,HT55_LARGE_INTESTINE,211,0.0882302440699273,0.06599195733992558,0.031385649135805625,-0.01701053513693745,0.041616739694178666,-0.06150887369019662,-0.2945001502616093
X_pca,43,crizotinib,HUH28_BILIARY_TRACT,139,0.19840988521385305,0.16827491849256937,-0.05210024140965917,-0.028457514251675843,0.2825506054783502,0.1503622318383024,0.2769053061030775
X_pca,43,crizotinib,HUH6_LIVER,338,0.16406863116792858,0.1514793033240721,0.28483852193902887,0.1909606917249966,-0.28643257932445154,-0.08204279090980979,-0.18475376471885144
X_pca,43,crizotinib,HUPT3_PANCREAS,136,0.02645834443584638,-0.010985565393544228,-0.0169839225227804,-0.04429909462516296,-0.00029578741472258,0.11493134200137126,0.042758030101206525
X_pca,43,crizotinib,HUPT4_PANCREAS,56,0.12626578453430626,0.038892362987736795,-0.03431305536568694,0.03554340396445659,0.023376623376623377,0.20232399179767602,0.10816999608544625
X_pca,43,crizotinib,IALM_LUNG,322,0.049656978702372734,0.03461990558057482,0.03727679548235999,0.020134570132310098,0.16883479583582617,-0.1107401652808018,-0.0799470194868491
X_pca,43,crizotinib,IGR1_SKIN,725,0.009411460054995158,0.0025228053961285912,-0.06486016439263571,-0.0783985862001155,0.02239915058515003,-0.006973633496556322,0.035239283899145414
X_pca,43,crizotinib,IGR37_SKIN,347,0.06424056149784063,0.050519748616577265,-0.1241423698841777,-0.1624745612748206,0.0671362899283646,0.11454482568946604,-0.11499844692003408
X_pca,43,crizotinib,IM95_STOMACH,185,0.07327705624014491,0.0473909404926629,0.08222963496455783,0.053089520690677544,-0.018970092111747095,-0.22362096080006516,-0.039610021625524364
X_pca,43,crizotinib,JHH6_LIVER,206,0.026387244744728977,0.0020469258633472043,-0.052338009936651476,-0.030572557660274915,0.11552540092728912,-0.013057584744968497,0.024450720195760826
X_pca,43,crizotinib,JHOC5_OVARY,145,0.09242996562287797,0.0597835615085931,-0.03930290436833147,0.02790125522222812,0.25271610769957487,0.025275696400789378,0.17499795798688886
X_pca,43,crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.1181505831189994,0.10251495516011644,-0.13440230720724822,-0.12838005685158985,0.060556647336122406,-0.12754464230789045,0.2550912299582578
X_pca,43,crizotinib,KMRC3_KIDNEY,245,0.1271407414501179,0.10888008750555966,-0.06536204512564708,-0.10585497369225383,0.02492064398730304,-0.26149762064093846,-0.13999195830737254
X_pca,43,crizotinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.0920143381591314,0.06466537244103288,-0.15603408071857344,-0.13351099738629169,0.11188779853923017,-0.0459056911032148,0.23882689634524776
X_pca,43,crizotinib,KPL1_BREAST,276,0.10677887528831198,0.09023774334920664,0.16677846588639972,0.17500143762417064,0.07639217476919566,-0.19023777153126298,-0.21361748542287584
X_pca,43,crizotinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.006954146559235874,-0.0334135710603074,0.04714919023547645,-0.014235860224270746,0.04647808586762076,0.00996763175122771,0.05959598500689931
X_pca,43,crizotinib,KYSE520_OESOPHAGUS,323,0.03714990399598872,0.02196299396437973,-0.14598022104322345,-0.15783068474083356,0.14865737802876045,0.044928811762098474,0.03971201025025101
X_pca,43,crizotinib,LI7_LIVER,196,0.07221545577025901,0.047800073027371104,-0.17729290108811788,-0.23164933366922966,0.06140458526245329,-0.03626403969591744,-0.19309729851971197
X_pca,43,crizotinib,LMSU_STOMACH,255,0.09070136330447831,0.07244235453549197,0.05303381194997684,-0.024375469510605537,-0.17402732746641963,-0.241554905216625,0.014715357204717559
X_pca,43,crizotinib,LNCAPCLONEFGC_PROSTATE,129,0.21838352867362776,0.18661050138393787,-0.18518000894454387,-0.21478115885133742,-0.26972271914132384,0.23640447178782883,0.3352760145210822
X_pca,43,crizotinib,LS1034_LARGE_INTESTINE,146,0.06318536493806148,0.029727699400135088,0.2012591954915914,0.11664050962093231,0.05426045713514504,0.018056127274686397,0.029333451590954733
X_pca,43,crizotinib,LS180_LARGE_INTESTINE,361,0.06040518336282141,0.04717145355103014,-0.09261770302464505,-0.08650716734323943,-0.035380797151354684,-0.21768604065860564,-0.07053060241687488
X_pca,43,crizotinib,MCF7_BREAST,143,0.12579958524828072,0.09389446062230555,0.14041826717883055,0.0018877913252043686,-0.06773449555139696,-0.2146981573511807,-0.002390520815517104
X_pca,43,crizotinib,MDAMB361_BREAST,135,0.08506502350314715,0.049602427514897074,0.02031270196255666,-0.01651810211446232,0.1789630279972686,-0.2174888029081742,-0.14643592270643804
X_pca,43,crizotinib,MFE319_ENDOMETRIUM,191,0.06569525541559362,0.040443775832231244,0.18937551667125932,0.18936723161923857,0.013989735464315237,0.10599878151456929,0.1903173750265321
X_pca,43,crizotinib,MKN45_STOMACH,118,0.15699971805642243,0.11936577689822703,-0.2258608789017563,-0.2580760613330283,0.04371866086721521,-0.2733008175436142,-0.22512115756744222
X_pca,43,crizotinib,MKN7_STOMACH,258,0.14746752864569213,0.13055220183310667,-0.39163632005908716,-0.3834447160306095,0.004021718889151701,0.040300768271792325,-0.07793855328609997
X_pca,43,crizotinib,MSTO211H_PLEURA,297,0.056728552873831384,0.04052113969296944,-0.09101628600263144,-0.1478303767413152,0.047423262188362875,0.05444930034322614,0.011483218741283099
X_pca,43,crizotinib,NCIH1299_LUNG,534,0.033316680492070594,0.02416248239066976,-0.04293348641128205,-0.07992096068209502,-0.020050557955962844,-0.025519767674752464,-0.017281978373312086
X_pca,43,crizotinib,NCIH1373_LUNG,164,0.06841622964192395,0.03893573057995947,-0.12778700895559453,-0.10245956832075687,0.07246065321779821,-0.08890596837478218,-0.004683547661578004
X_pca,43,crizotinib,NCIH1435_LUNG,267,0.05043072491282108,0.03223974263145746,0.10195426714470969,0.08961354823256654,-0.08703012042780847,-0.017724313741232928,-0.10432771182789993
X_pca,43,crizotinib,NCIH1792_LUNG,111,0.08161881927098491,0.037886382093412774,-0.19162864162864163,-0.219675015415968,-0.08760968760968761,-0.0706521381454362,-0.0689851854954315
X_pca,43,crizotinib,NCIH1944_LUNG,414,0.024432334088310803,0.012476847986451878,-0.08079423299984685,-0.06553521354537727,0.11506102312185897,-0.023185728380900602,0.12684558381324934
X_pca,43,crizotinib,NCIH2087_LUNG,219,0.058496344266493416,0.03639531948401675,-0.12489978089612312,-0.13661053441560286,-0.1101740034503639,-0.05273711077601783,0.002843706129446719
X_pca,43,crizotinib,NCIH2110_LUNG,1990,0.11070763293411112,0.10846647273485233,-0.25075393485019504,-0.2784722888923477,-0.10988279431505259,-0.1595274993879424,-0.040213406170730485
X_pca,43,crizotinib,NCIH2126_LUNG,264,0.05233988229982445,0.033974376142844265,-0.04320872816113254,-0.06830134756357023,0.011199446940891804,-0.058859572747714764,-0.2077486547687119
X_pca,43,crizotinib,NCIH2170_LUNG,142,0.0377888261836562,0.0024134153815847936,-0.029438976677045564,-0.03966562515097005,0.05884645770771033,-0.049452103883801314,-0.04472851484743366
X_pca,43,crizotinib,NCIH2228_LUNG,367,0.049668862546887516,0.036506381418728084,0.05694494110152923,0.09003948882115807,0.015485501096327256,-0.003972007681590806,-0.13763923441710668
X_pca,43,crizotinib,NCIH226_LUNG,235,0.04474562541011873,0.02388854299549259,0.07542607535395933,0.05599704660645781,0.0995949957002968,0.027321690657741832,0.14377874133544283
X_pca,43,crizotinib,NCIH2444_LUNG,237,0.13402185036236514,0.11527773456934276,0.1788296953623758,0.17581215477085665,0.0664345120154906,0.09668937662249714,-0.23440912509377157
X_pca,43,crizotinib,NCIH2452_PLEURA,538,0.046791758845619924,0.03783303477462008,-0.16189428065989486,-0.18012408718970566,0.022737107666362954,-0.02170402855883324,-0.13450837719175912
X_pca,43,crizotinib,NCIH292_LUNG,213,0.10529037884846637,0.08367903534239074,-0.006350572330740448,-0.015323857750179689,0.06834748572549741,-0.11677428968841895,-0.28525809982882583
X_pca,43,crizotinib,NCIH358_LUNG,336,0.0800780251186507,0.0661398133780241,-0.07591490699794341,-0.10217349130078986,0.023924885955976794,-0.24981736704429144,-0.0018411570248342694
X_pca,43,crizotinib,NCIH446_LUNG,196,0.06554266218627569,0.04095167961223034,-0.03538958425806115,-0.07018747579596313,0.03947437624014854,0.035868739745966056,-0.18211324712293106
X_pca,43,crizotinib,NCIH460_LUNG,837,0.03336701318349833,0.027550930230330395,-0.13338251958789799,-0.09610473957159352,0.024895774407239682,-0.07244101346315969,-0.06374726093043076
X_pca,43,crizotinib,NCIH522_LUNG,208,0.13376456129658854,0.11232309004155361,-0.10718347014753059,-0.10639823627553131,0.10279880302763597,-0.003105127260572809,0.2008011188345127
X_pca,43,crizotinib,NCIH650_LUNG,271,0.021265655330928834,0.002798969582455735,-0.04102785028637782,-0.055281624379238885,-0.029631840436051424,-0.11015021250930732,0.017566007437731995
X_pca,43,crizotinib,NCIH747_LARGE_INTESTINE,80,0.1437168493820976,0.08585987974575282,-0.32772109541757904,-0.27707779041010794,0.06629199655526724,0.16314068378672977,0.055649972456311016
X_pca,43,crizotinib,OAW28_OVARY,161,0.07679938095303496,0.04701871582248762,0.017190016103059584,-0.02772036648987919,0.00843110190936278,-0.201850704294412,0.07464806755332073
X_pca,43,crizotinib,ONCODG1_OVARY,270,0.0993974349538681,0.08234056819163083,0.16790018457805395,0.17991364908163887,-0.14090210047081883,0.005909559595162143,0.22890179260461527
X_pca,43,crizotinib,OSRC2_KIDNEY,126,0.11903702619056611,0.08233023561517294,0.24936182977127863,0.2132619820391508,-0.05968953880764905,-0.09355558621890225,-0.24810010393998697
X_pca,43,crizotinib,OUMS23_LARGE_INTESTINE,107,0.07204440264892342,0.02610600674045427,-0.1062226924508709,-0.11805706924414128,0.10388134563764964,-0.05286669442398901,0.19198695106430644
X_pca,43,crizotinib,OVCAR4_OVARY,283,0.14448934798229596,0.12904691744046015,-0.16803170682281085,-0.2442047313051627,-0.07545498538180438,-0.28246646238638995,-0.1704366914079147
X_pca,43,crizotinib,OVK18_OVARY,178,0.043375988515492736,0.015567150972338406,0.03680071069315883,0.06316940751666258,0.07760692562948904,-0.18120614007346322,-0.17653285840323302
X_pca,43,crizotinib,OVSAHO_OVARY,227,0.1719382422431074,0.15320381333458033,0.021164661683447248,0.05533548177785215,0.017015854516803496,0.19705504648648384,0.39544388987963464
X_pca,43,crizotinib,OVTOKO_OVARY,209,0.12866354807229252,0.10720205910855596,-0.14763009860543871,-0.18845001782785087,-0.0336176980913823,0.08295739249566628,0.22749064667377616
X_pca,43,crizotinib,PANC0203_PANCREAS,506,0.10518939647869097,0.09624129044347784,0.20668594006613236,0.21398322834751932,0.011536759541660368,-0.10277888626373669,-0.18292081226109533
