rep,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_pca,42,platin,TE14_OESOPHAGUS,474,0.06267455449095048,0.9334631340916146
X_pca,42,platin,CAKI2_KIDNEY,278,0.09781692590359525,0.9159733254274876
X_pca,42,platin,SU8686_PANCREAS,82,0.0661012017083605,0.9038677171963018
X_pca,42,platin,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.05619784969260475,0.950140853302516
X_pca,42,platin,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.05569417698338169,0.9599286157206485
X_pca,42,etoposide,NCIH2126_LUNG,264,0.08647349542336862,0.6965969252315435
X_pca,42,etoposide,SW579_THYROID,217,0.061731052717290825,0.9589206441756217
X_pca,42,etoposide,NCIH446_LUNG,196,0.07630759157220784,0.8221562681149464
X_pca,42,etoposide,HEC251_ENDOMETRIUM,107,0.06777889888053437,0.9934104603027629
X_pca,42,etoposide,MFE319_ENDOMETRIUM,191,0.09206535899035431,0.9062126709528618
X_pca,42,etoposide,SKNAS_AUTONOMIC_GANGLIA,226,0.09149435448456386,0.759095242461272
X_pca,42,etoposide,NCIH2452_PLEURA,538,0.07198902036613695,0.8720441619038138
X_pca,42,etoposide,COLO741_SKIN,329,0.08014542744772275,0.8532466109400462
X_pca,42,etoposide,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.12917093706415103,0.8168652967311615
X_pca,42,etoposide,MCF7_BREAST,143,0.07070803742411116,0.9970843879492967
X_pca,42,etoposide,HT1197_URINARY_TRACT,74,0.09490648665937985,0.854276371968759
X_pca,42,etoposide,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.045123880825819446,0.8646753358553692
X_pca,42,etoposide,HCC38_BREAST,200,0.08754842511058214,0.8788007366657257
X_pca,42,etoposide,SNU308_BILIARY_TRACT,94,0.08768410331453881,0.896128607557175
X_pca,42,etoposide,SW1271_LUNG,115,0.1011371763719306,0.8901243396427321
X_pca,42,etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.08089838991394914,0.8781241219619225
X_pca,42,etoposide,NCIH747_LARGE_INTESTINE,80,0.07223536510001496,0.8605292744934558
X_pca,42,etoposide,KPNSI9S_AUTONOMIC_GANGLIA,129,0.08172548046520924,0.818834008172501
X_pca,42,etoposide,SQ1_LUNG,238,0.05818697551977822,0.8917953186676282
X_pca,42,etoposide,IALM_LUNG,322,0.13147181957590368,0.725974944252405
X_pca,42,etoposide,BT474_BREAST,125,0.09051201968171035,0.8449961714744568
X_pca,42,etoposide,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.08040221268830838,0.8270030298796087
X_pca,42,etoposide,BT549_BREAST,266,0.09163329522241608,0.7554229918055069
X_pca,42,etoposide,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.07303837941857567,0.9105446805487146
X_pca,42,etoposide,SH10TC_STOMACH,351,0.0720030032682816,0.9762131361200599
X_pca,42,etoposide,UMUC1_URINARY_TRACT,197,0.06807866969852444,0.8614180151581159
X_pca,42,etoposide,LS1034_LARGE_INTESTINE,146,0.08895338320440505,0.9589453053801027
X_pca,42,etoposide,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.08456680069483101,0.8073226504209565
X_pca,42,etoposide,NCIH226_LUNG,235,0.10953856081835427,0.7628608189998789
X_pca,42,etoposide,LNCAPCLONEFGC_PROSTATE,129,0.08552506019423366,0.8166665402493736
X_pca,42,etoposide,RCC10RGB_KIDNEY,233,0.08116982982510258,0.8633439819700216
X_pca,42,etoposide,RERFLCAD1_LUNG,243,0.08155626219540826,0.8125202062198654
X_pca,42,etoposide,SKMEL2_SKIN,276,0.11457874880519281,0.8649906360584757
X_pca,42,etoposide,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.07113934857904936,0.8750482288099104
X_pca,42,etoposide,RCM1_LARGE_INTESTINE,128,0.059952213476968885,0.9419923322275281
X_pca,42,etoposide,COV434_OVARY,88,0.10996416624390387,0.9526133083484389
X_pca,42,etoposide,SNU1079_BILIARY_TRACT,73,0.13966269712368973,0.9966494718643084
X_pca,42,etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.09145546948228434,0.8779403504270774
X_pca,42,etoposide,NCIH1299_LUNG,534,0.08239326790540662,0.801483656359969
X_pca,42,etoposide,IGR37_SKIN,347,0.0884314576863433,0.9604162444985909
X_pca,42,etoposide,BFTC909_KIDNEY,379,0.09422366032978285,0.8055841616087035
X_pca,42,etoposide,NCIH460_LUNG,837,0.06922010388846458,0.7408922445674381
X_pca,42,etoposide,IGR1_SKIN,725,0.0892739971038296,0.8818714070320129
X_pca,42,etoposide,VMCUB1_URINARY_TRACT,478,0.10054524930740495,0.816781451637276
X_pca,42,etoposide,JHOC5_OVARY,145,0.0947991795049688,0.8280541765278784
X_pca,42,etoposide,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.1344027473602131,0.7936257186658594
X_pca,42,etoposide,HT1080_SOFT_TISSUE,516,0.09828995860430166,0.8573093427013058
X_pca,42,etoposide,LI7_LIVER,196,0.1146065145934737,0.9339973214937716
X_pca,42,etoposide,A375_SKIN,593,0.079183579389694,0.8479266530546732
X_pca,42,etoposide,FTC133_THYROID,140,0.08738165919539596,1.013435910003526
X_pca,42,etoposide,OVK18_OVARY,178,0.07682392559545496,0.8980553853377867
X_pca,42,etoposide,ACCMESO1_PLEURA,162,0.09752831449943057,0.9232128494315677
X_pca,42,etoposide,HMC18_BREAST,293,0.08079373724436108,0.7754220238317808
X_pca,42,etoposide,TOV112D_OVARY,78,0.08117948820385561,0.7439111876182067
X_pca,42,etoposide,JHH6_LIVER,206,0.0749372289183754,0.7656926414341603
X_pca,42,etoposide,A2058_SKIN,294,0.09728047146929991,0.8754402319995724
X_pca,42,etoposide,NCIH2110_LUNG,1990,0.08690561928656655,0.843216047125246
X_pca,42,etoposide,NCIH650_LUNG,271,0.07703880269345306,0.9612213425970605
X_pca,42,etoposide,EFE184_ENDOMETRIUM,86,0.08458792702386096,0.9926205221996751
X_pca,42,etoposide,HUPT3_PANCREAS,136,0.07447245178619223,0.852895690676044
X_pca,42,etoposide,MDAMB361_BREAST,135,0.0770322014541465,0.9969331132041084
X_pca,42,etoposide,BCPAP_THYROID,152,0.10321505655506882,0.8868307157566673
X_pca,42,etoposide,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.08951284423971011,0.8980712793251076
X_pca,42,etoposide,EKVX_LUNG,146,0.09338973670560727,0.9082366440394153
X_pca,42,etoposide,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.059812468224345765,0.7914830034161792
X_pca,42,etoposide,NCIH2170_LUNG,142,0.12038150076299359,0.8441698983521528
X_pca,42,etoposide,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.08315656391899923,0.8491555671750403
X_pca,42,etoposide,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.15089968520811037,0.7986882922705263
X_pca,42,etoposide,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.06070458969375054,0.8905239787595025
X_pca,42,etoposide,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.09030599312977412,0.8180689081213528
X_pca,42,etoposide,HCC1428_BREAST,127,0.06165721607894006,0.9429585769420533
X_pca,42,etoposide,HDQP1_BREAST,64,0.06578011097484746,0.8795732595026493
X_pca,42,etoposide,OSRC2_KIDNEY,126,0.06054473687064578,0.9626412386932071
X_pca,42,etoposide,HUPT4_PANCREAS,56,0.06543601300516054,0.8493890655892236
X_pca,42,etoposide,TCCSUP_URINARY_TRACT,316,0.0793380777027302,0.9053915718310996
X_pca,42,etoposide,VMRCRCZ_KIDNEY,300,0.08834318469609481,0.9403087029854457
X_pca,42,etoposide,PK59_PANCREAS,174,0.06673021384037905,0.919623662000415
X_pca,42,etoposide,HUH6_LIVER,338,0.09464851055651755,0.9817487015526676
X_pca,42,etoposide,MSTO211H_PLEURA,297,0.10052020194404337,0.7420603548637544
X_pca,42,etoposide,HS852T_SKIN,162,0.0637664909127778,0.8450508687967135
X_pca,42,etoposide,SKMEL30_SKIN,353,0.11736898846778186,0.9370321197482749
X_pca,42,etoposide,T47D_BREAST,221,0.09608915566782697,0.9123912178553067
X_pca,42,etoposide,CALU6_LUNG,258,0.07435378681256909,0.8482918889485589
X_pca,42,etoposide,NCIH522_LUNG,208,0.07118812329226318,0.7217118086723181
X_pca,42,etoposide,LMSU_STOMACH,255,0.09085953706031402,0.7804690559705099
X_pca,42,etoposide,SNUC4_LARGE_INTESTINE,467,0.08281753734605646,0.9166377379501147
X_pca,42,etoposide,RVH421_SKIN,239,0.13432490399558655,0.904786125636001
X_pca,42,etoposide,OVSAHO_OVARY,227,0.09401295484450668,0.8842031191624209
X_pca,42,etoposide,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.10737506191836854,0.8740775104592607
X_pca,42,etoposide,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.0920061282264998,0.8680434184527335
X_pca,42,etoposide,PC3_PROSTATE,169,0.11889900551990362,0.9567800375836841
X_pca,42,etoposide,PATU8988S_PANCREAS,244,0.08196769739727766,0.9687745644420874
X_pca,42,etoposide,OVTOKO_OVARY,209,0.07295518802940745,0.9859130245646791
X_pca,42,etoposide,TE1_OESOPHAGUS,206,0.10255712669179709,0.8657980031758836
X_pca,42,etoposide,NCIH2087_LUNG,219,0.07695621546355673,0.9379645447208457
X_pca,42,etoposide,EFM192A_BREAST,333,0.06554529495972376,0.9538681449832859
X_pca,42,etoposide,SNU423_LIVER,212,0.10821178217964363,0.8688476884140158
X_pca,42,etoposide,KPL1_BREAST,276,0.05589858706058162,0.8530014442360919
X_pca,42,etoposide,NCIH358_LUNG,336,0.10895743234659576,0.8991332029302915
X_pca,42,etoposide,COLO792_SKIN,271,0.10167275584416711,0.8833271225440106
X_pca,42,etoposide,KYSE520_OESOPHAGUS,323,0.08558490546091721,0.9181837374949972
X_pca,42,etoposide,KMRC3_KIDNEY,245,0.11316064004423293,0.9563576800482614
X_pca,42,etoposide,MKN7_STOMACH,258,0.08164528752199805,0.8985797871452893
X_pca,42,etoposide,NCIH1944_LUNG,414,0.10634280683557563,0.9155042275138523
X_pca,42,etoposide,TE6_OESOPHAGUS,551,0.09095436418478009,0.8949171935365334
X_pca,42,etoposide,ZR751_BREAST,309,0.09598784554281763,0.9398072614638937
X_pca,42,etoposide,PANC0203_PANCREAS,506,0.05750086824109642,0.8069929113029962
X_pca,42,etoposide,SW1990_PANCREAS,307,0.07783780303829065,0.9074722610001456
X_pca,42,etoposide,RD_SOFT_TISSUE,261,0.10806542120311345,0.7874691231725773
X_pca,42,etoposide,NCIH1792_LUNG,111,0.1292398130154569,0.8677658739390673
X_pca,42,etoposide,PK45H_PANCREAS,271,0.11178472014777645,0.9949994771243021
X_pca,42,etoposide,LS180_LARGE_INTESTINE,361,0.06358600375779119,1.0070065768471714
X_pca,42,etoposide,RERFLCAI_LUNG,763,0.06961693334921747,0.8685568898408472
X_pca,42,etoposide,CAMA1_BREAST,291,0.060385921388178845,0.8229631275655478
X_pca,42,etoposide,SNU449_LIVER,282,0.06358564070244994,0.8232212529537526
X_pca,42,etoposide,A204_SOFT_TISSUE,250,0.12295174655348791,0.7157833898067474
X_pca,42,etoposide,MKN45_STOMACH,118,0.09266976224110149,0.8636027655359042
X_pca,42,etoposide,HEP3B217_LIVER,118,0.07859319764086209,0.8218104536250487
X_pca,42,etoposide,HOS_BONE,829,0.1255745087046271,0.699965157396687
X_pca,42,etoposide,EBC1_LUNG,186,0.06784322242677716,0.8972928767563194
X_pca,42,etoposide,NCIH292_LUNG,213,0.05961872879300109,0.8735143556281435
X_pca,42,etoposide,OUMS23_LARGE_INTESTINE,107,0.05791236349313476,0.8630858615180043
X_pca,42,etoposide,HEC151_ENDOMETRIUM,250,0.11065486405101249,0.9063426496982574
X_pca,42,etoposide,NCIH1373_LUNG,164,0.06981063764765666,0.8992381437522609
X_pca,42,etoposide,TE9_OESOPHAGUS,248,0.09695276944457526,1.0487718781636608
X_pca,42,etoposide,HCC56_LARGE_INTESTINE,99,0.049799349933894344,1.0038205216629337
X_pca,42,etoposide,HT55_LARGE_INTESTINE,211,0.08266024609650517,0.9839177626004151
X_pca,42,etoposide,RT4_URINARY_TRACT,106,0.07217995723977884,0.9232286895221135
X_pca,42,etoposide,SKES1_BONE,91,0.08414103022089078,0.8688323746670733
X_pca,42,etoposide,NCIH1435_LUNG,267,0.07027565965036589,0.8618971198685607
X_pca,42,etoposide,8305C_THYROID,459,0.12859908953286786,0.9015528842774352
X_pca,42,etoposide,NCIH2228_LUNG,367,0.058030574402606866,0.83053895628095
X_pca,42,etoposide,TE10_OESOPHAGUS,219,0.10945301381262411,0.9163355258501829
X_pca,42,etoposide,ASPC1_PANCREAS,290,0.09654187966227258,0.9258952354562694
X_pca,42,etoposide,HCC366_LUNG,202,0.08041232348722616,0.9641118028966507
X_pca,42,etoposide,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.08193943552706266,0.9577644987488693
X_pca,42,etoposide,HEC6_ENDOMETRIUM,161,0.09996802827913878,0.9154561883914545
X_pca,42,etoposide,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.07830993183769523,0.9091572867085537
X_pca,42,etoposide,NCIH2444_LUNG,237,0.06400401399618628,0.8994171586720753
X_pca,42,etoposide,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.13223661362871408,0.8822239783860869
X_pca,42,etoposide,OAW28_OVARY,161,0.06307588802755157,0.9911524879266016
X_pca,42,etoposide,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.07959027911011388,1.0047755276269101
X_pca,42,etoposide,SKMEL5_SKIN,297,0.12085636889003187,0.927446293108391
X_pca,42,etoposide,OVCAR4_OVARY,283,0.07725849054270964,1.0146762945626735
X_pca,42,etoposide,UACC257_SKIN,239,0.12191954625917545,0.8514418527172201
X_pca,42,etoposide,ONCODG1_OVARY,270,0.06653561393476172,1.0562313201250852
X_pca,42,etoposide,HUH28_BILIARY_TRACT,139,0.06869899249102435,0.9060780281643216
X_pca,42,etoposide,IM95_STOMACH,185,0.0815364335229677,0.9471384148339967
X_pca,42,etoposide,TE14_OESOPHAGUS,474,0.08305103875836448,0.9084262099698626
X_pca,42,etoposide,CAKI2_KIDNEY,278,0.09192744209204436,0.8480906334283541
X_pca,42,etoposide,SU8686_PANCREAS,82,0.0896727210646378,1.02790186245267
X_pca,42,etoposide,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.05816959363561189,0.8015478765778659
X_pca,42,etoposide,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.07259959291622438,0.8355337147963674
X_pca,42,paclitaxel,NCIH2126_LUNG,264,0.14488746748934025,0.366457117552107
X_pca,42,paclitaxel,SW579_THYROID,217,0.08604203989308999,0.7631565920218893
X_pca,42,paclitaxel,NCIH446_LUNG,196,0.14233803504180326,0.3971848664235096
X_pca,42,paclitaxel,HEC251_ENDOMETRIUM,107,0.12483908134873274,0.647117777962551
X_pca,42,paclitaxel,MFE319_ENDOMETRIUM,191,0.14014385844401062,0.5251620521096034
X_pca,42,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,226,0.12396007251819322,0.4227058207039284
X_pca,42,paclitaxel,NCIH2452_PLEURA,538,0.11911789687168599,0.8444618909000021
X_pca,42,paclitaxel,COLO741_SKIN,329,0.145820918737016,0.695044758019114
X_pca,42,paclitaxel,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.16204624494005435,0.295428229106027
X_pca,42,paclitaxel,MCF7_BREAST,143,0.11075030795881301,0.9635443153914872
X_pca,42,paclitaxel,HT1197_URINARY_TRACT,74,0.1650876122093624,0.5996218811015825
X_pca,42,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.09285691732845008,0.2446627186005374
X_pca,42,paclitaxel,HCC38_BREAST,200,0.1675689070923333,0.3574204932153225
X_pca,42,paclitaxel,SNU308_BILIARY_TRACT,94,0.14125735826130265,0.6123362567196501
X_pca,42,paclitaxel,SW1271_LUNG,115,0.1710214732047712,0.7094211764957594
X_pca,42,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.13847659232379836,0.4880322551932828
X_pca,42,paclitaxel,NCIH747_LARGE_INTESTINE,80,0.11748852673640717,0.7850083120167255
X_pca,42,paclitaxel,KPNSI9S_AUTONOMIC_GANGLIA,129,0.13561792995399566,0.48929228154263754
X_pca,42,paclitaxel,SQ1_LUNG,238,0.11277960727869933,0.6659668658961769
X_pca,42,paclitaxel,IALM_LUNG,322,0.18483284903171202,0.49613488377621456
X_pca,42,paclitaxel,BT474_BREAST,125,0.13138514378061864,0.5984534001350403
X_pca,42,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.1479362232201993,0.5423850618385301
X_pca,42,paclitaxel,BT549_BREAST,266,0.18204357269503194,0.5647306704431548
X_pca,42,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.1441326275746062,0.6026409728960558
X_pca,42,paclitaxel,SH10TC_STOMACH,351,0.1388899258787872,0.8228390192204391
X_pca,42,paclitaxel,UMUC1_URINARY_TRACT,197,0.12114278131849397,0.533856764965251
X_pca,42,paclitaxel,LS1034_LARGE_INTESTINE,146,0.11470938410596179,0.8248750379640762
X_pca,42,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.15607998727474998,0.5428710526567164
X_pca,42,paclitaxel,NCIH226_LUNG,235,0.1498166356480171,0.6475995582468966
X_pca,42,paclitaxel,LNCAPCLONEFGC_PROSTATE,129,0.12883457237101786,0.6185996664124865
X_pca,42,paclitaxel,RCC10RGB_KIDNEY,233,0.13653964671920488,0.7775681683945553
X_pca,42,paclitaxel,RERFLCAD1_LUNG,243,0.14505447895376375,0.6133981143496164
X_pca,42,paclitaxel,SKMEL2_SKIN,276,0.17431613516038166,0.535349614918232
X_pca,42,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.13375657047825304,0.42591127885445473
X_pca,42,paclitaxel,RCM1_LARGE_INTESTINE,128,0.11849073725552854,0.5743434440810233
X_pca,42,paclitaxel,COV434_OVARY,88,0.15574810198415595,0.4731968587095087
X_pca,42,paclitaxel,SNU1079_BILIARY_TRACT,73,0.16910222190061988,0.7672706728112207
X_pca,42,paclitaxel,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.14586870167201027,0.326618737135178
X_pca,42,paclitaxel,NCIH1299_LUNG,534,0.16936204145473574,0.39644594434718516
X_pca,42,paclitaxel,IGR37_SKIN,347,0.1472915024298408,0.7460262817505113
X_pca,42,paclitaxel,BFTC909_KIDNEY,379,0.17340386830544757,0.5132775870508128
X_pca,42,paclitaxel,NCIH460_LUNG,837,0.12377512470867932,0.2785259124910817
X_pca,42,paclitaxel,IGR1_SKIN,725,0.16242065077480033,0.572465059716126
X_pca,42,paclitaxel,VMCUB1_URINARY_TRACT,478,0.15942076159670643,0.1623672750704458
X_pca,42,paclitaxel,JHOC5_OVARY,145,0.18246952728791643,0.5888290288119481
X_pca,42,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.20030980305057086,0.3160343328382978
X_pca,42,paclitaxel,HT1080_SOFT_TISSUE,516,0.15505128661524184,0.4076812137929044
X_pca,42,paclitaxel,LI7_LIVER,196,0.19291369607374828,0.6281625344132891
X_pca,42,paclitaxel,A375_SKIN,593,0.1449469413618068,0.5394597252042458
X_pca,42,paclitaxel,FTC133_THYROID,140,0.16035171295200254,0.6959434011152812
X_pca,42,paclitaxel,OVK18_OVARY,178,0.13847942301968308,0.5313556406939968
X_pca,42,paclitaxel,ACCMESO1_PLEURA,162,0.14893897691992491,0.7437666012549106
X_pca,42,paclitaxel,HMC18_BREAST,293,0.14806853424791447,0.5612163451141058
X_pca,42,paclitaxel,TOV112D_OVARY,78,0.15088333084041397,0.5243332829230871
X_pca,42,paclitaxel,JHH6_LIVER,206,0.1223838176907921,0.46592588534632934
X_pca,42,paclitaxel,A2058_SKIN,294,0.17841598289841318,0.7272435504765737
X_pca,42,paclitaxel,NCIH2110_LUNG,1990,0.1369801855093192,0.6257257506326215
X_pca,42,paclitaxel,NCIH650_LUNG,271,0.13153122442553133,0.7406119324844261
X_pca,42,paclitaxel,EFE184_ENDOMETRIUM,86,0.13450621104329477,0.7666301876306534
X_pca,42,paclitaxel,HUPT3_PANCREAS,136,0.132258100075344,0.6113653038354481
X_pca,42,paclitaxel,MDAMB361_BREAST,135,0.11703187115414439,0.5991662354380997
X_pca,42,paclitaxel,BCPAP_THYROID,152,0.15290046635121524,0.667857042072635
X_pca,42,paclitaxel,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.1427457350944554,0.41320739804518103
X_pca,42,paclitaxel,EKVX_LUNG,146,0.1289604283581645,0.577962585099756
X_pca,42,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.10270740253728602,0.33813112826994907
X_pca,42,paclitaxel,NCIH2170_LUNG,142,0.18728702480786116,0.3633781010416192
X_pca,42,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.12052316348234174,0.37631003330090296
X_pca,42,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.2034247362104202,0.478320098714903
X_pca,42,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.12304984081378918,0.3358411344988593
X_pca,42,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.13395280751459515,0.4177130433849822
X_pca,42,paclitaxel,HCC1428_BREAST,127,0.12010341974362033,0.8009407686905599
X_pca,42,paclitaxel,HDQP1_BREAST,64,0.11340455814239675,0.6133856172673404
X_pca,42,paclitaxel,OSRC2_KIDNEY,126,0.08463291785776998,0.8557543205836463
X_pca,42,paclitaxel,HUPT4_PANCREAS,56,0.14706832805019396,0.6709984892180988
X_pca,42,paclitaxel,TCCSUP_URINARY_TRACT,316,0.10272760715273457,0.6882625121293189
X_pca,42,paclitaxel,VMRCRCZ_KIDNEY,300,0.1377197944174212,0.7630149015784263
X_pca,42,paclitaxel,PK59_PANCREAS,174,0.12140708298454182,0.5905579422739731
X_pca,42,paclitaxel,HUH6_LIVER,338,0.13875792210390595,0.804733137495419
X_pca,42,paclitaxel,MSTO211H_PLEURA,297,0.1624890846139433,0.4003258200004847
X_pca,42,paclitaxel,HS852T_SKIN,162,0.13243009851259982,0.6854526889912876
X_pca,42,paclitaxel,SKMEL30_SKIN,353,0.16079182682978577,0.6768104881470332
X_pca,42,paclitaxel,T47D_BREAST,221,0.14622078292229396,0.6889108307491061
X_pca,42,paclitaxel,CALU6_LUNG,258,0.1322462293213189,0.7062795639269112
X_pca,42,paclitaxel,NCIH522_LUNG,208,0.11817687579968594,0.4583498742431402
X_pca,42,paclitaxel,LMSU_STOMACH,255,0.15028399339552026,0.21976836370486838
X_pca,42,paclitaxel,SNUC4_LARGE_INTESTINE,467,0.11861015625931398,0.49873742097450274
X_pca,42,paclitaxel,RVH421_SKIN,239,0.17137013195068765,0.7900709854010258
X_pca,42,paclitaxel,OVSAHO_OVARY,227,0.1277836377289605,0.7879033403774716
X_pca,42,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.16993293940838317,0.5986002243626181
X_pca,42,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.13958059306932932,0.7738116853784446
X_pca,42,paclitaxel,PC3_PROSTATE,169,0.17543205992012975,0.6324844295103874
X_pca,42,paclitaxel,PATU8988S_PANCREAS,244,0.11581089931051533,0.8928165289222217
X_pca,42,paclitaxel,OVTOKO_OVARY,209,0.10551934103974417,0.7740659953304455
X_pca,42,paclitaxel,TE1_OESOPHAGUS,206,0.16415763601357364,0.5158237997189309
X_pca,42,paclitaxel,NCIH2087_LUNG,219,0.14701142785387097,0.5925635966263949
X_pca,42,paclitaxel,EFM192A_BREAST,333,0.11984061907983072,0.7131729079438401
X_pca,42,paclitaxel,SNU423_LIVER,212,0.14030365133364647,0.7618522263079319
X_pca,42,paclitaxel,KPL1_BREAST,276,0.09897956332042783,0.6592851527359175
X_pca,42,paclitaxel,NCIH358_LUNG,336,0.16330297508996802,0.6698046493388358
X_pca,42,paclitaxel,COLO792_SKIN,271,0.1584833813705563,0.7652553028506106
X_pca,42,paclitaxel,KYSE520_OESOPHAGUS,323,0.12255188491786845,0.46106274153795035
X_pca,42,paclitaxel,KMRC3_KIDNEY,245,0.14886831274477832,0.910992803378981
X_pca,42,paclitaxel,MKN7_STOMACH,258,0.16020462303861088,0.6878396462100421
X_pca,42,paclitaxel,NCIH1944_LUNG,414,0.13445082295338082,0.5293839194492441
X_pca,42,paclitaxel,TE6_OESOPHAGUS,551,0.14651214135240714,0.48987980768382006
X_pca,42,paclitaxel,ZR751_BREAST,309,0.1309331000150026,0.6842269738322323
X_pca,42,paclitaxel,PANC0203_PANCREAS,506,0.12597309519215838,0.6127484341855106
X_pca,42,paclitaxel,SW1990_PANCREAS,307,0.13958782684457272,0.6730780805360999
X_pca,42,paclitaxel,RD_SOFT_TISSUE,261,0.16052121372258107,0.45215402229535623
X_pca,42,paclitaxel,NCIH1792_LUNG,111,0.18753084084259686,0.5399199573843328
X_pca,42,paclitaxel,PK45H_PANCREAS,271,0.1524291034296693,0.7597811729045811
