rep,seed,drug_a,drug_b,cell_line,n_cells,rho
X_scGPT,43,erlotinib,crizotinib,HEP3B217_LIVER,118,0.28584941147254206
X_scGPT,43,erlotinib,crizotinib,HMC18_BREAST,293,0.35721298664867795
X_scGPT,43,erlotinib,crizotinib,HOS_BONE,829,0.4147796325848821
X_scGPT,43,erlotinib,crizotinib,HS852T_SKIN,162,0.46565503887456405
X_scGPT,43,erlotinib,crizotinib,HT1080_SOFT_TISSUE,516,-0.7990725799231633
X_scGPT,43,erlotinib,crizotinib,HT1197_URINARY_TRACT,74,0.6119363198815253
X_scGPT,43,erlotinib,crizotinib,HT55_LARGE_INTESTINE,211,-0.1299101953219811
X_scGPT,43,erlotinib,crizotinib,HUH28_BILIARY_TRACT,139,0.042705214710219395
X_scGPT,43,erlotinib,crizotinib,HUH6_LIVER,338,0.5581383749276885
X_scGPT,43,erlotinib,crizotinib,HUPT3_PANCREAS,136,-0.6843375793139639
X_scGPT,43,erlotinib,crizotinib,HUPT4_PANCREAS,56,-0.6363636363636364
X_scGPT,43,erlotinib,crizotinib,IALM_LUNG,322,0.5452911505285192
X_scGPT,43,erlotinib,crizotinib,IGR1_SKIN,725,-0.7773930650308833
X_scGPT,43,erlotinib,crizotinib,IGR37_SKIN,347,0.17766826220245976
X_scGPT,43,erlotinib,crizotinib,IM95_STOMACH,185,0.6600849095940261
X_scGPT,43,erlotinib,crizotinib,JHH6_LIVER,206,0.7084276237443674
X_scGPT,43,erlotinib,crizotinib,JHOC5_OVARY,145,-0.6565895134624469
X_scGPT,43,erlotinib,crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.33919579309485637
X_scGPT,43,erlotinib,crizotinib,KMRC3_KIDNEY,245,-0.2068021770883484
X_scGPT,43,erlotinib,crizotinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.10727955794850749
X_scGPT,43,erlotinib,crizotinib,KPL1_BREAST,276,0.12436980065923717
X_scGPT,43,erlotinib,crizotinib,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.9383497316636854
X_scGPT,43,erlotinib,crizotinib,KYSE520_OESOPHAGUS,323,0.376139980528189
X_scGPT,43,erlotinib,crizotinib,LI7_LIVER,196,0.4688235622245775
X_scGPT,43,erlotinib,crizotinib,LMSU_STOMACH,255,0.2678062760537286
X_scGPT,43,erlotinib,crizotinib,LNCAPCLONEFGC_PROSTATE,129,0.3209637745974956
X_scGPT,43,erlotinib,crizotinib,LS1034_LARGE_INTESTINE,146,0.56864257275891
X_scGPT,43,erlotinib,crizotinib,LS180_LARGE_INTESTINE,361,0.673719155405233
X_scGPT,43,erlotinib,crizotinib,MCF7_BREAST,143,-0.06882202304737516
X_scGPT,43,erlotinib,crizotinib,MDAMB361_BREAST,135,0.22957272461223302
X_scGPT,43,erlotinib,crizotinib,MFE319_ENDOMETRIUM,191,0.5624965555249379
X_scGPT,43,erlotinib,crizotinib,MKN45_STOMACH,118,-0.3835855072146199
X_scGPT,43,erlotinib,crizotinib,MKN7_STOMACH,258,-0.5630689443014119
X_scGPT,43,erlotinib,crizotinib,MSTO211H_PLEURA,297,-0.11477554430574567
X_scGPT,43,erlotinib,crizotinib,NCIH1299_LUNG,534,0.46331722999456826
X_scGPT,43,erlotinib,crizotinib,NCIH1373_LUNG,164,0.702958660372995
X_scGPT,43,erlotinib,crizotinib,NCIH1435_LUNG,267,0.685697137359582
X_scGPT,43,erlotinib,crizotinib,NCIH1792_LUNG,111,0.4993155493155492
X_scGPT,43,erlotinib,crizotinib,NCIH1944_LUNG,414,0.4978900759369725
X_scGPT,43,erlotinib,crizotinib,NCIH2087_LUNG,219,-0.8037714076799161
X_scGPT,43,erlotinib,crizotinib,NCIH2110_LUNG,1990,-0.24812292457126134
X_scGPT,43,erlotinib,crizotinib,NCIH2126_LUNG,264,0.5736599077800024
X_scGPT,43,erlotinib,crizotinib,NCIH2170_LUNG,142,0.45553038510784993
X_scGPT,43,erlotinib,crizotinib,NCIH2228_LUNG,367,0.7124303992417961
X_scGPT,43,erlotinib,crizotinib,NCIH226_LUNG,235,-0.09473309476915678
X_scGPT,43,erlotinib,crizotinib,NCIH2444_LUNG,237,0.3047818569607633
X_scGPT,43,erlotinib,crizotinib,NCIH2452_PLEURA,538,0.26853822442995784
X_scGPT,43,erlotinib,crizotinib,NCIH292_LUNG,213,0.7935158118522455
X_scGPT,43,erlotinib,crizotinib,NCIH358_LUNG,336,-0.22981436606707878
X_scGPT,43,erlotinib,crizotinib,NCIH446_LUNG,196,0.38238730087896156
X_scGPT,43,erlotinib,crizotinib,NCIH460_LUNG,837,0.49946734720952557
X_scGPT,43,erlotinib,crizotinib,NCIH522_LUNG,208,0.4705544265040832
X_scGPT,43,erlotinib,crizotinib,NCIH650_LUNG,271,-0.7832115379977329
X_scGPT,43,erlotinib,crizotinib,NCIH747_LARGE_INTESTINE,80,-0.38720112517580874
X_scGPT,43,erlotinib,crizotinib,OAW28_OVARY,161,-0.8075828157349897
X_scGPT,43,erlotinib,crizotinib,ONCODG1_OVARY,270,0.2573944772904978
X_scGPT,43,erlotinib,crizotinib,OSRC2_KIDNEY,126,-0.17591901012373454
X_scGPT,43,erlotinib,crizotinib,OUMS23_LARGE_INTESTINE,107,-0.8662689316013246
X_scGPT,43,erlotinib,crizotinib,OVCAR4_OVARY,283,-0.38248739107829444
X_scGPT,43,erlotinib,crizotinib,OVK18_OVARY,178,-0.8418369898151882
X_scGPT,43,erlotinib,crizotinib,OVSAHO_OVARY,227,0.2813822791355216
X_scGPT,43,erlotinib,crizotinib,OVTOKO_OVARY,209,0.10967979389032022
X_scGPT,43,erlotinib,crizotinib,PANC0203_PANCREAS,506,0.6418144870219732
X_scGPT,43,erlotinib,crizotinib,PATU8988S_PANCREAS,244,0.025537258011887203
X_scGPT,43,erlotinib,crizotinib,PC3_PROSTATE,169,-0.1815797324847099
X_scGPT,43,erlotinib,crizotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.45836830576668436
X_scGPT,43,erlotinib,crizotinib,PK45H_PANCREAS,271,0.7349944528857053
X_scGPT,43,erlotinib,crizotinib,PK59_PANCREAS,174,-0.5812181440246019
X_scGPT,43,erlotinib,crizotinib,RCC10RGB_KIDNEY,233,-0.8324576981895317
X_scGPT,43,erlotinib,crizotinib,RCM1_LARGE_INTESTINE,128,0.5474100439479948
X_scGPT,43,erlotinib,crizotinib,RD_SOFT_TISSUE,261,-0.3127590931486694
X_scGPT,43,erlotinib,crizotinib,RERFLCAD1_LUNG,243,-0.7767231848205519
X_scGPT,43,erlotinib,crizotinib,RERFLCAI_LUNG,763,-0.806405052838817
X_scGPT,43,erlotinib,crizotinib,RT4_URINARY_TRACT,106,-0.3685265889110008
X_scGPT,43,erlotinib,crizotinib,RVH421_SKIN,239,0.42014433388418126
X_scGPT,43,erlotinib,crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.23591834525319286
X_scGPT,43,erlotinib,crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.6324116872340484
X_scGPT,43,erlotinib,crizotinib,SH10TC_STOMACH,351,-0.9101098901098902
X_scGPT,43,erlotinib,crizotinib,SKES1_BONE,91,0.22595954769867815
X_scGPT,43,erlotinib,crizotinib,SKMEL2_SKIN,276,-0.4182326165437137
X_scGPT,43,erlotinib,crizotinib,SKMEL30_SKIN,353,-0.13423298864673042
X_scGPT,43,erlotinib,crizotinib,SKMEL5_SKIN,297,0.20320976864601029
X_scGPT,43,erlotinib,crizotinib,SKNAS_AUTONOMIC_GANGLIA,226,0.08530349693969047
X_scGPT,43,erlotinib,crizotinib,SNU1079_BILIARY_TRACT,73,-0.4340984820436876
